province,province_code,district,district_code,ward,ward_code,weather_query
Lâm Đồng,68,Đạ Tẻh,682,Đạ Kho,25153,https://www.google.com/search?q=weather+Đạ+Kho+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Đạ Lây,25141,https://www.google.com/search?q=weather+Đạ+Lây+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Đạ Pal,25156,https://www.google.com/search?q=weather+Đạ+Pal+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Hà Đông,25150,https://www.google.com/search?q=weather+Hà+Đông+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Hương Lâm,25144,https://www.google.com/search?q=weather+Hương+Lâm+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Mỹ Đức,25135,https://www.google.com/search?q=weather+Mỹ+Đức+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Quảng Trị,25138,https://www.google.com/search?q=weather+Quảng+Trị+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Quốc Oai,25132,https://www.google.com/search?q=weather+Quốc+Oai+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,Triệu Hải,25147,https://www.google.com/search?q=weather+Triệu+Hải+Lâm+Đồng
Lâm Đồng,68,Đạ Tẻh,682,TT. Đạ Tẻh,25126,https://www.google.com/search?q=weather+TT.+Đạ+Tẻh+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Bảo Thuận,25033,https://www.google.com/search?q=weather+Bảo+Thuận+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Đinh Lạc,25018,https://www.google.com/search?q=weather+Đinh+Lạc+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Đinh Trang Hòa,25024,https://www.google.com/search?q=weather+Đinh+Trang+Hòa+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Đinh Trang Thượng,25003,https://www.google.com/search?q=weather+Đinh+Trang+Thượng+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Gia Bắc,25051,https://www.google.com/search?q=weather+Gia+Bắc+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Gia Hiệp,25015,https://www.google.com/search?q=weather+Gia+Hiệp+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Gung Ré,25030,https://www.google.com/search?q=weather+Gung+Ré+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Hòa Bắc,25045,https://www.google.com/search?q=weather+Hòa+Bắc+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Hòa Nam,25042,https://www.google.com/search?q=weather+Hòa+Nam+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Hòa Ninh,25036,https://www.google.com/search?q=weather+Hòa+Ninh+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Hòa Trung,25039,https://www.google.com/search?q=weather+Hòa+Trung+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Liên Đầm,25027,https://www.google.com/search?q=weather+Liên+Đầm+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Sơn Điền,25048,https://www.google.com/search?q=weather+Sơn+Điền+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Tam Bố,25021,https://www.google.com/search?q=weather+Tam+Bố+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Tân Châu,25009,https://www.google.com/search?q=weather+Tân+Châu+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Tân Lâm,25007,https://www.google.com/search?q=weather+Tân+Lâm+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Tân Nghĩa,25012,https://www.google.com/search?q=weather+Tân+Nghĩa+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,Tân Thượng,25006,https://www.google.com/search?q=weather+Tân+Thượng+Lâm+Đồng
Lâm Đồng,68,Di Linh,679,TT. Di Linh,25000,https://www.google.com/search?q=weather+TT.+Di+Linh+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Đạ Ròn,24937,https://www.google.com/search?q=weather+Đạ+Ròn+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Ka Đô,24943,https://www.google.com/search?q=weather+Ka+Đô+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Ka Đơn,24949,https://www.google.com/search?q=weather+Ka+Đơn+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Lạc Lâm,24940,https://www.google.com/search?q=weather+Lạc+Lâm+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Lạc Xuân,24934,https://www.google.com/search?q=weather+Lạc+Xuân+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Pró,24955,https://www.google.com/search?q=weather+Pró+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Quảng Lập,24946,https://www.google.com/search?q=weather+Quảng+Lập+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,TT. D'Ran,24928,https://www.google.com/search?q=weather+TT.+D'Ran+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,TT. Thạch Mỹ,24931,https://www.google.com/search?q=weather+TT.+Thạch+Mỹ+Lâm+Đồng
Lâm Đồng,68,Đơn Dương,677,Tu Tra,24952,https://www.google.com/search?q=weather+Tu+Tra+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Bình Thạnh,24970,https://www.google.com/search?q=weather+Bình+Thạnh+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Đà Loan,24994,https://www.google.com/search?q=weather+Đà+Loan+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Đạ Quyn,24989,https://www.google.com/search?q=weather+Đạ+Quyn+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Hiệp An,24961,https://www.google.com/search?q=weather+Hiệp+An+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Hiệp Thạnh,24967,https://www.google.com/search?q=weather+Hiệp+Thạnh+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Liên Hiệp,24964,https://www.google.com/search?q=weather+Liên+Hiệp+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Ninh Gia,24985,https://www.google.com/search?q=weather+Ninh+Gia+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Ninh Loan,24997,https://www.google.com/search?q=weather+Ninh+Loan+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,N'Thol Hạ,24973,https://www.google.com/search?q=weather+N'Thol+Hạ+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Phú Hội,24982,https://www.google.com/search?q=weather+Phú+Hội+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Tà Hine,24991,https://www.google.com/search?q=weather+Tà+Hine+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Tà Năng,24988,https://www.google.com/search?q=weather+Tà+Năng+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Tân Hội,24976,https://www.google.com/search?q=weather+Tân+Hội+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,Tân Thành,24979,https://www.google.com/search?q=weather+Tân+Thành+Lâm+Đồng
Lâm Đồng,68,Đức Trọng,678,TT. Liên Nghĩa,24958,https://www.google.com/search?q=weather+TT.+Liên+Nghĩa+Lâm+Đồng
Lâm Đồng,68,Lạc Dương,675,Đạ Chais,24847,https://www.google.com/search?q=weather+Đạ+Chais+Lâm+Đồng
Lâm Đồng,68,Lạc Dương,675,Da Nhim,24848,https://www.google.com/search?q=weather+Da+Nhim+Lâm+Đồng
Lâm Đồng,68,Lạc Dương,675,Đạ Sar,24865,https://www.google.com/search?q=weather+Đạ+Sar+Lâm+Đồng
Lâm Đồng,68,Lạc Dương,675,Đưng KNớ,24850,https://www.google.com/search?q=weather+Đưng+KNớ+Lâm+Đồng
Lâm Đồng,68,Lạc Dương,675,Lát,24862,https://www.google.com/search?q=weather+Lát+Lâm+Đồng
Lâm Đồng,68,Lạc Dương,675,TT. Lạc Dương,24846,https://www.google.com/search?q=weather+TT.+Lạc+Dương+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Đạ Đờn,24895,https://www.google.com/search?q=weather+Đạ+Đờn+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Đan Phượng,24922,https://www.google.com/search?q=weather+Đan+Phượng+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Đông Thanh,24901,https://www.google.com/search?q=weather+Đông+Thanh+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Gia Lâm,24904,https://www.google.com/search?q=weather+Gia+Lâm+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Hoài Đức,24913,https://www.google.com/search?q=weather+Hoài+Đức+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Liên Hà,24919,https://www.google.com/search?q=weather+Liên+Hà+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Mê Linh,24892,https://www.google.com/search?q=weather+Mê+Linh+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Nam Hà,24925,https://www.google.com/search?q=weather+Nam+Hà+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Phi Tô,24883,https://www.google.com/search?q=weather+Phi+Tô+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Phúc Thọ,24898,https://www.google.com/search?q=weather+Phúc+Thọ+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Phú Sơn,24880,https://www.google.com/search?q=weather+Phú+Sơn+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Tân Hà,24916,https://www.google.com/search?q=weather+Tân+Hà+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Tân Thanh,24907,https://www.google.com/search?q=weather+Tân+Thanh+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,Tân Văn,24910,https://www.google.com/search?q=weather+Tân+Văn+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,TT. Đinh Văn,24871,https://www.google.com/search?q=weather+TT.+Đinh+Văn+Lâm+Đồng
Lâm Đồng,68,Lâm Hà,676,TT. Nam Ban,24868,https://www.google.com/search?q=weather+TT.+Nam+Ban+Lâm+Đồng
