date,province,max_temp,min_temp,wx,precip
27/11/2020,Đắk Nông,31,24,Partly Cloudy,1.6
28/11/2020,Đắk Nông,31,24,Partly Cloudy,1.6
29/11/2020,Đắk Nông,27,24,Partly Cloudy,2.46
30/11/2020,Đắk Nông,28,23,Partly Cloudy,2.66
01/10/2020,Đắk Nông,31,25,Mostly Cloudy,0.02
02/10/2020,Đắk Nông,30,25,Mostly Cloudy,0.15
03/10/2020,Đắk Nông,30,25,Mostly Cloudy,0.15
04/10/2020,Đắk Nông,32,25,Mostly Cloudy,0.35
05/10/2020,Đắk Nông,31,25,Mostly Cloudy,0.99
06/10/2020,Đắk Nông,30,25,Mostly Cloudy,3.86
07/10/2020,Đắk Nông,31,25,Mostly Cloudy,9.95
08/10/2020,Đắk Nông,29,25,Mostly Cloudy,10.46
09/10/2020,Đắk Nông,28,25,Mostly Cloudy,12.44
10/10/2020,Đắk Nông,31,24,Mostly Cloudy,13.25
11/10/2020,Đắk Nông,30,25,Mostly Cloudy,13.74
12/10/2020,Đắk Nông,31,25,Mostly Cloudy,13.97
13/10/2020,Đắk Nông,31,25,Mostly Cloudy,15.03
14/10/2020,Đắk Nông,28,24,Mostly Cloudy,17.44
15/10/2020,Đắk Nông,30,24,Mostly Cloudy,19.3
16/10/2020,Đắk Nông,27,25,Mostly Cloudy,19.91
17/10/2020,Đắk Nông,28,24,Mostly Cloudy,20.62
18/10/2020,Đắk Nông,28,25,Mostly Cloudy,24.2
19/10/2020,Đắk Nông,30,25,Mostly Cloudy,24.28
20/10/2020,Đắk Nông,30,24,Mostly Cloudy,24.3
21/10/2020,Đắk Nông,30,25,Mostly Cloudy,24.61
22/10/2020,Đắk Nông,31,25,Mostly Cloudy,24.61
23/10/2020,Đắk Nông,31,25,Mostly Cloudy,24.84
24/10/2020,Đắk Nông,28,25,Mostly Cloudy,24.91
25/10/2020,Đắk Nông,30,24,Mostly Cloudy,24.91
26/10/2020,Đắk Nông,31,23,Mostly Cloudy,24.96
27/10/2020,Đắk Nông,31,23,Mostly Cloudy,24.96
28/10/2020,Đắk Nông,29,26,Mostly Cloudy,24.96
29/10/2020,Đắk Nông,30,24,Mostly Cloudy,24.99
30/10/2020,Đắk Nông,31,24,Mostly Cloudy,24.99
31/10/2020,Đắk Nông,31,25,Mostly Cloudy,24.99
01/09/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
02/09/2020,Đắk Nông,32,26,Mostly Cloudy,0.71
03/09/2020,Đắk Nông,32,25,Mostly Cloudy,0.73
04/09/2020,Đắk Nông,31,26,Mostly Cloudy,0.76
05/09/2020,Đắk Nông,32,26,Mostly Cloudy,0.76
06/09/2020,Đắk Nông,34,26,Mostly Cloudy,0.76
07/09/2020,Đắk Nông,35,26,Mostly Cloudy,1.47
08/09/2020,Đắk Nông,32,26,Mostly Cloudy,1.6
09/09/2020,Đắk Nông,32,26,Mostly Cloudy,1.6
10/09/2020,Đắk Nông,33,25,Mostly Cloudy,1.6
11/09/2020,Đắk Nông,33,26,Mostly Cloudy,1.6
12/09/2020,Đắk Nông,33,25,Mostly Cloudy,1.65
13/09/2020,Đắk Nông,32,25,Mostly Cloudy,1.7
14/09/2020,Đắk Nông,32,25,Mostly Cloudy,1.72
15/09/2020,Đắk Nông,33,25,Mostly Cloudy,1.72
16/09/2020,Đắk Nông,32,26,Mostly Cloudy,1.72
17/09/2020,Đắk Nông,32,26,Mostly Cloudy,1.75
18/09/2020,Đắk Nông,29,25,Mostly Cloudy,4.57
19/09/2020,Đắk Nông,30,25,Mostly Cloudy,7.36
20/09/2020,Đắk Nông,31,25,Mostly Cloudy,7.36
21/09/2020,Đắk Nông,31,25,Mostly Cloudy,7.36
22/09/2020,Đắk Nông,31,26,Mostly Cloudy,7.36
23/09/2020,Đắk Nông,31,25,Mostly Cloudy,7.36
24/09/2020,Đắk Nông,33,25,Mostly Cloudy,7.39
25/09/2020,Đắk Nông,34,25,Mostly Cloudy,8.58
26/09/2020,Đắk Nông,32,24,Mostly Cloudy,8.61
27/09/2020,Đắk Nông,30,25,Mostly Cloudy,8.61
28/09/2020,Đắk Nông,30,25,Mostly Cloudy,8.68
29/09/2020,Đắk Nông,31,25,Mostly Cloudy,8.71
30/09/2020,Đắk Nông,34,25,Mostly Cloudy,8.71
01/08/2020,Đắk Nông,30,25,Cloudy,0.53
02/08/2020,Đắk Nông,31,25,Cloudy,1.04
03/08/2020,Đắk Nông,30,25,Cloudy,1.32
04/08/2020,Đắk Nông,33,26,Cloudy,2.08
05/08/2020,Đắk Nông,32,25,Cloudy,3.65
06/08/2020,Đắk Nông,31,25,Cloudy,4.39
07/08/2020,Đắk Nông,30,25,Cloudy,5.81
08/08/2020,Đắk Nông,32,25,Cloudy,5.91
09/08/2020,Đắk Nông,31,25,Cloudy,5.91
10/08/2020,Đắk Nông,31,25,Cloudy,6.14
11/08/2020,Đắk Nông,32,25,Cloudy,6.24
12/08/2020,Đắk Nông,31,26,Cloudy,6.8
13/08/2020,Đắk Nông,29,25,Cloudy,7.16
14/08/2020,Đắk Nông,30,25,Cloudy,7.21
15/08/2020,Đắk Nông,31,25,Cloudy,7.21
16/08/2020,Đắk Nông,32,25,Cloudy,7.26
17/08/2020,Đắk Nông,32,25,Cloudy,7.26
18/08/2020,Đắk Nông,32,26,Cloudy,7.46
19/08/2020,Đắk Nông,33,25,Cloudy,7.67
20/08/2020,Đắk Nông,32,25,Cloudy,7.69
21/08/2020,Đắk Nông,32,25,Cloudy,7.69
22/08/2020,Đắk Nông,32,25,Cloudy,7.72
23/08/2020,Đắk Nông,32,26,Cloudy,7.72
24/08/2020,Đắk Nông,34,26,Cloudy,7.72
25/08/2020,Đắk Nông,33,26,Cloudy,7.72
26/08/2020,Đắk Nông,33,27,Cloudy,7.72
27/08/2020,Đắk Nông,34,26,Cloudy,7.74
28/08/2020,Đắk Nông,33,27,Cloudy,7.77
29/08/2020,Đắk Nông,33,26,Cloudy,7.82
30/08/2020,Đắk Nông,33,26,Cloudy,7.84
31/08/2020,Đắk Nông,33,26,Cloudy,7.84
01/07/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
02/07/2020,Đắk Nông,31,25,Mostly Cloudy,0.5
03/07/2020,Đắk Nông,29,24,Mostly Cloudy,0.76
04/07/2020,Đắk Nông,32,25,Mostly Cloudy,0.83
05/07/2020,Đắk Nông,32,25,Mostly Cloudy,1.01
06/07/2020,Đắk Nông,30,25,Mostly Cloudy,1.19
07/07/2020,Đắk Nông,31,26,Mostly Cloudy,1.19
08/07/2020,Đắk Nông,31,26,Mostly Cloudy,1.19
09/07/2020,Đắk Nông,32,25,Mostly Cloudy,1.19
10/07/2020,Đắk Nông,31,26,Mostly Cloudy,1.32
11/07/2020,Đắk Nông,32,25,Mostly Cloudy,1.32
12/07/2020,Đắk Nông,32,26,Mostly Cloudy,1.32
13/07/2020,Đắk Nông,31,26,Mostly Cloudy,1.39
14/07/2020,Đắk Nông,33,24,Mostly Cloudy,1.49
15/07/2020,Đắk Nông,31,25,Mostly Cloudy,1.98
16/07/2020,Đắk Nông,31,26,Mostly Cloudy,1.98
17/07/2020,Đắk Nông,32,26,Mostly Cloudy,1.98
18/07/2020,Đắk Nông,32,26,Mostly Cloudy,2.13
19/07/2020,Đắk Nông,32,23,Mostly Cloudy,2.13
20/07/2020,Đắk Nông,32,25,Mostly Cloudy,2.13
21/07/2020,Đắk Nông,31,26,Mostly Cloudy,2.69
22/07/2020,Đắk Nông,32,26,Mostly Cloudy,2.69
23/07/2020,Đắk Nông,32,23,Mostly Cloudy,2.79
24/07/2020,Đắk Nông,31,25,Mostly Cloudy,3.42
25/07/2020,Đắk Nông,31,25,Mostly Cloudy,3.42
26/07/2020,Đắk Nông,31,26,Mostly Cloudy,3.45
27/07/2020,Đắk Nông,32,26,Mostly Cloudy,3.45
28/07/2020,Đắk Nông,32,26,Mostly Cloudy,3.47
29/07/2020,Đắk Nông,34,26,Mostly Cloudy,3.5
30/07/2020,Đắk Nông,35,26,Mostly Cloudy,5.99
31/07/2020,Đắk Nông,31,25,Mostly Cloudy,7.62
01/06/2020,Đắk Nông,33,25,Mostly Cloudy,0.0
02/06/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
03/06/2020,Đắk Nông,33,26,Mostly Cloudy,0.02
04/06/2020,Đắk Nông,32,27,Mostly Cloudy,0.38
05/06/2020,Đắk Nông,34,26,Mostly Cloudy,0.5
06/06/2020,Đắk Nông,33,27,Mostly Cloudy,0.66
07/06/2020,Đắk Nông,35,26,Mostly Cloudy,1.29
08/06/2020,Đắk Nông,35,27,Mostly Cloudy,1.29
09/06/2020,Đắk Nông,33,26,Mostly Cloudy,1.32
10/06/2020,Đắk Nông,32,26,Mostly Cloudy,1.65
11/06/2020,Đắk Nông,33,26,Mostly Cloudy,1.8
12/06/2020,Đắk Nông,33,26,Mostly Cloudy,1.93
13/06/2020,Đắk Nông,33,25,Mostly Cloudy,2.1
14/06/2020,Đắk Nông,30,25,Mostly Cloudy,6.85
15/06/2020,Đắk Nông,31,25,Mostly Cloudy,6.85
16/06/2020,Đắk Nông,31,25,Mostly Cloudy,6.85
17/06/2020,Đắk Nông,33,23,Mostly Cloudy,6.85
18/06/2020,Đắk Nông,33,25,Mostly Cloudy,6.88
19/06/2020,Đắk Nông,32,26,Mostly Cloudy,6.93
20/06/2020,Đắk Nông,31,25,Mostly Cloudy,7.28
21/06/2020,Đắk Nông,32,26,Mostly Cloudy,7.28
22/06/2020,Đắk Nông,32,26,Mostly Cloudy,7.31
23/06/2020,Đắk Nông,32,26,Mostly Cloudy,7.31
24/06/2020,Đắk Nông,32,27,Mostly Cloudy,7.31
25/06/2020,Đắk Nông,32,26,Mostly Cloudy,9.22
26/06/2020,Đắk Nông,32,25,Mostly Cloudy,9.29
27/06/2020,Đắk Nông,32,26,Mostly Cloudy,9.37
28/06/2020,Đắk Nông,31,23,Mostly Cloudy,9.52
29/06/2020,Đắk Nông,30,23,Mostly Cloudy,10.54
30/06/2020,Đắk Nông,31,24,Mostly Cloudy,10.66
01/05/2020,Đắk Nông,33,26,Mostly Cloudy,0.0
02/05/2020,Đắk Nông,33,26,Mostly Cloudy,0.0
03/05/2020,Đắk Nông,33,26,Mostly Cloudy,0.0
04/05/2020,Đắk Nông,33,27,Mostly Cloudy,0.0
05/05/2020,Đắk Nông,34,27,Mostly Cloudy,0.0
06/05/2020,Đắk Nông,33,27,Mostly Cloudy,0.0
07/05/2020,Đắk Nông,33,27,Mostly Cloudy,0.0
08/05/2020,Đắk Nông,33,27,Mostly Cloudy,0.17
09/05/2020,Đắk Nông,34,28,Mostly Cloudy,0.17
10/05/2020,Đắk Nông,33,27,Mostly Cloudy,0.17
11/05/2020,Đắk Nông,33,27,Mostly Cloudy,0.17
12/05/2020,Đắk Nông,35,27,Mostly Cloudy,0.17
13/05/2020,Đắk Nông,35,27,Mostly Cloudy,0.3
14/05/2020,Đắk Nông,33,28,Mostly Cloudy,1.57
15/05/2020,Đắk Nông,35,27,Mostly Cloudy,1.6
16/05/2020,Đắk Nông,33,26,Mostly Cloudy,1.77
17/05/2020,Đắk Nông,33,27,Mostly Cloudy,1.77
18/05/2020,Đắk Nông,33,28,Mostly Cloudy,1.77
19/05/2020,Đắk Nông,33,28,Mostly Cloudy,1.77
20/05/2020,Đắk Nông,33,28,Mostly Cloudy,2.0
21/05/2020,Đắk Nông,35,27,Mostly Cloudy,2.0
22/05/2020,Đắk Nông,35,28,Mostly Cloudy,2.0
23/05/2020,Đắk Nông,32,26,Mostly Cloudy,3.3
24/05/2020,Đắk Nông,34,27,Mostly Cloudy,3.3
25/05/2020,Đắk Nông,33,27,Mostly Cloudy,3.3
26/05/2020,Đắk Nông,35,27,Mostly Cloudy,3.3
27/05/2020,Đắk Nông,35,28,Mostly Cloudy,3.32
28/05/2020,Đắk Nông,33,25,Mostly Cloudy,3.45
29/05/2020,Đắk Nông,33,27,Mostly Cloudy,3.45
30/05/2020,Đắk Nông,33,27,Mostly Cloudy,3.45
31/05/2020,Đắk Nông,33,26,Mostly Cloudy,3.5
01/04/2020,Đắk Nông,32,26,Mostly Cloudy,0.0
02/04/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
03/04/2020,Đắk Nông,33,25,Mostly Cloudy,0.02
04/04/2020,Đắk Nông,32,26,Mostly Cloudy,0.02
05/04/2020,Đắk Nông,33,26,Mostly Cloudy,0.02
06/04/2020,Đắk Nông,32,26,Mostly Cloudy,0.02
07/04/2020,Đắk Nông,32,25,Mostly Cloudy,0.53
08/04/2020,Đắk Nông,31,26,Mostly Cloudy,1.06
09/04/2020,Đắk Nông,31,25,Mostly Cloudy,3.02
10/04/2020,Đắk Nông,31,26,Mostly Cloudy,3.2
11/04/2020,Đắk Nông,31,26,Mostly Cloudy,3.22
12/04/2020,Đắk Nông,31,26,Mostly Cloudy,3.7
13/04/2020,Đắk Nông,31,26,Mostly Cloudy,3.7
14/04/2020,Đắk Nông,32,26,Mostly Cloudy,3.7
15/04/2020,Đắk Nông,32,26,Mostly Cloudy,3.7
16/04/2020,Đắk Nông,32,26,Mostly Cloudy,3.7
17/04/2020,Đắk Nông,32,26,Mostly Cloudy,3.7
18/04/2020,Đắk Nông,32,26,Mostly Cloudy,3.7
19/04/2020,Đắk Nông,33,26,Mostly Cloudy,3.7
20/04/2020,Đắk Nông,33,26,Mostly Cloudy,3.7
21/04/2020,Đắk Nông,33,26,Mostly Cloudy,3.7
22/04/2020,Đắk Nông,33,26,Mostly Cloudy,3.7
23/04/2020,Đắk Nông,33,27,Mostly Cloudy,3.75
24/04/2020,Đắk Nông,33,27,Mostly Cloudy,3.75
25/04/2020,Đắk Nông,34,27,Mostly Cloudy,3.75
26/04/2020,Đắk Nông,34,27,Mostly Cloudy,3.75
27/04/2020,Đắk Nông,35,26,Mostly Cloudy,3.75
28/04/2020,Đắk Nông,34,26,Mostly Cloudy,3.75
29/04/2020,Đắk Nông,34,26,Mostly Cloudy,3.75
30/04/2020,Đắk Nông,33,27,Mostly Cloudy,3.75
01/03/2020,Đắk Nông,31,24,Mostly Cloudy,0.0
02/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
03/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
04/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
05/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
06/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
07/03/2020,Đắk Nông,31,24,Mostly Cloudy,0.0
08/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
09/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
10/03/2020,Đắk Nông,31,26,Mostly Cloudy,0.0
11/03/2020,Đắk Nông,31,26,Mostly Cloudy,0.0
12/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
13/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
14/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
15/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
16/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
17/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
18/03/2020,Đắk Nông,32,23,Mostly Cloudy,0.0
19/03/2020,Đắk Nông,32,26,Mostly Cloudy,0.0
20/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
21/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
22/03/2020,Đắk Nông,31,24,Mostly Cloudy,0.0
23/03/2020,Đắk Nông,31,25,Mostly Cloudy,0.0
24/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
25/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
26/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
27/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
28/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
29/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
30/03/2020,Đắk Nông,33,25,Mostly Cloudy,0.0
31/03/2020,Đắk Nông,32,25,Mostly Cloudy,0.0
01/02/2020,Đắk Nông,29,22,Mostly Cloudy,0.0
02/02/2020,Đắk Nông,30,21,Mostly Cloudy,0.0
03/02/2020,Đắk Nông,30,21,Mostly Cloudy,0.0
04/02/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
05/02/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
06/02/2020,Đắk Nông,30,20,Mostly Cloudy,0.0
07/02/2020,Đắk Nông,30,20,Mostly Cloudy,0.0
08/02/2020,Đắk Nông,32,22,Mostly Cloudy,0.0
09/02/2020,Đắk Nông,30,24,Mostly Cloudy,0.02
10/02/2020,Đắk Nông,31,24,Mostly Cloudy,0.02
11/02/2020,Đắk Nông,31,23,Mostly Cloudy,0.02
12/02/2020,Đắk Nông,31,23,Mostly Cloudy,0.02
13/02/2020,Đắk Nông,30,23,Mostly Cloudy,0.02
14/02/2020,Đắk Nông,29,23,Mostly Cloudy,0.02
15/02/2020,Đắk Nông,31,23,Mostly Cloudy,0.02
16/02/2020,Đắk Nông,31,23,Mostly Cloudy,0.02
17/02/2020,Đắk Nông,32,25,Mostly Cloudy,0.02
18/02/2020,Đắk Nông,32,25,Mostly Cloudy,0.02
19/02/2020,Đắk Nông,32,22,Mostly Cloudy,0.02
20/02/2020,Đắk Nông,32,22,Mostly Cloudy,0.02
21/02/2020,Đắk Nông,32,23,Mostly Cloudy,0.02
22/02/2020,Đắk Nông,32,22,Mostly Cloudy,0.02
23/02/2020,Đắk Nông,32,23,Mostly Cloudy,0.02
24/02/2020,Đắk Nông,32,21,Mostly Cloudy,0.02
25/02/2020,Đắk Nông,32,23,Mostly Cloudy,0.02
26/02/2020,Đắk Nông,32,24,Mostly Cloudy,0.02
27/02/2020,Đắk Nông,32,24,Mostly Cloudy,0.02
28/02/2020,Đắk Nông,31,23,Mostly Cloudy,0.02
29/02/2020,Đắk Nông,31,24,Mostly Cloudy,0.02
01/01/2020,Đắk Nông,31,23,Mostly Cloudy,0.0
02/01/2020,Đắk Nông,32,23,Mostly Cloudy,0.0
03/01/2020,Đắk Nông,32,23,Mostly Cloudy,0.0
04/01/2020,Đắk Nông,31,23,Mostly Cloudy,0.0
05/01/2020,Đắk Nông,31,21,Mostly Cloudy,0.0
06/01/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
07/01/2020,Đắk Nông,31,23,Mostly Cloudy,0.0
08/01/2020,Đắk Nông,32,24,Mostly Cloudy,0.0
09/01/2020,Đắk Nông,32,23,Mostly Cloudy,0.0
10/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
11/01/2020,Đắk Nông,30,23,Mostly Cloudy,0.0
12/01/2020,Đắk Nông,30,23,Mostly Cloudy,0.0
13/01/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
14/01/2020,Đắk Nông,30,21,Mostly Cloudy,0.0
15/01/2020,Đắk Nông,31,21,Mostly Cloudy,0.0
16/01/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
17/01/2020,Đắk Nông,31,23,Mostly Cloudy,0.0
18/01/2020,Đắk Nông,30,23,Mostly Cloudy,0.0
19/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
20/01/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
21/01/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
22/01/2020,Đắk Nông,31,22,Mostly Cloudy,0.0
23/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
24/01/2020,Đắk Nông,31,21,Mostly Cloudy,0.0
25/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
26/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
27/01/2020,Đắk Nông,30,23,Mostly Cloudy,0.0
28/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
29/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
30/01/2020,Đắk Nông,30,23,Mostly Cloudy,0.0
31/01/2020,Đắk Nông,30,22,Mostly Cloudy,0.0
01/06/2021,Kon Tum,36,26,Partly Cloudy,0.0
02/06/2021,Kon Tum,35,26,Partly Cloudy,0.12
03/06/2021,Kon Tum,36,26,Partly Cloudy,0.38
04/06/2021,Kon Tum,35,26,Partly Cloudy,0.48
05/06/2021,Kon Tum,31,26,Partly Cloudy,1.16
06/06/2021,Kon Tum,32,25,Partly Cloudy,1.44
07/06/2021,Kon Tum,29,25,Partly Cloudy,9.01
08/06/2021,Kon Tum,32,24,Partly Cloudy,10.74
09/06/2021,Kon Tum,30,23,Partly Cloudy,13.36
10/06/2021,Kon Tum,30,23,Partly Cloudy,14.47
11/06/2021,Kon Tum,29,23,Partly Cloudy,16.4
12/06/2021,Kon Tum,26,24,Partly Cloudy,31.9
13/06/2021,Kon Tum,29,23,Partly Cloudy,33.73
14/06/2021,Kon Tum,31,23,Partly Cloudy,33.85
15/06/2021,Kon Tum,30,24,Partly Cloudy,34.16
16/06/2021,Kon Tum,31,24,Partly Cloudy,35.78
17/06/2021,Kon Tum,32,25,Partly Cloudy,35.81
18/06/2021,Kon Tum,33,24,Partly Cloudy,35.81
19/06/2021,Kon Tum,35,25,Partly Cloudy,35.81
20/06/2021,Kon Tum,35,25,Partly Cloudy,35.83
21/06/2021,Kon Tum,33,25,Partly Cloudy,35.89
22/06/2021,Kon Tum,35,25,Partly Cloudy,35.99
23/06/2021,Kon Tum,31,25,Partly Cloudy,36.01
24/06/2021,Kon Tum,33,25,Partly Cloudy,36.19
25/06/2021,Kon Tum,33,25,Partly Cloudy,36.83
26/06/2021,Kon Tum,35,24,Partly Cloudy,36.93
27/06/2021,Kon Tum,35,25,Partly Cloudy,36.98
28/06/2021,Kon Tum,35,25,Partly Cloudy,36.98
29/06/2021,Kon Tum,35,25,Partly Cloudy,36.98
30/06/2021,Kon Tum,33,25,Partly Cloudy,36.98
01/05/2021,Kon Tum,35,25,Mostly Cloudy,0.0
02/05/2021,Kon Tum,36,25,Mostly Cloudy,0.0
03/05/2021,Kon Tum,37,25,Mostly Cloudy,0.0
04/05/2021,Kon Tum,38,25,Mostly Cloudy,0.0
05/05/2021,Kon Tum,40,25,Mostly Cloudy,0.0
06/05/2021,Kon Tum,37,25,Mostly Cloudy,0.0
07/05/2021,Kon Tum,38,24,Mostly Cloudy,0.0
08/05/2021,Kon Tum,39,25,Mostly Cloudy,0.0
09/05/2021,Kon Tum,37,26,Mostly Cloudy,0.0
10/05/2021,Kon Tum,36,26,Mostly Cloudy,0.0
11/05/2021,Kon Tum,37,26,Mostly Cloudy,0.0
12/05/2021,Kon Tum,35,26,Mostly Cloudy,0.0
13/05/2021,Kon Tum,37,25,Mostly Cloudy,0.0
14/05/2021,Kon Tum,36,26,Mostly Cloudy,0.0
15/05/2021,Kon Tum,37,25,Mostly Cloudy,0.0
16/05/2021,Kon Tum,37,26,Mostly Cloudy,0.0
17/05/2021,Kon Tum,38,25,Mostly Cloudy,0.0
18/05/2021,Kon Tum,36,25,Mostly Cloudy,0.45
19/05/2021,Kon Tum,34,25,Mostly Cloudy,0.45
20/05/2021,Kon Tum,36,25,Mostly Cloudy,0.53
21/05/2021,Kon Tum,36,25,Mostly Cloudy,0.63
22/05/2021,Kon Tum,35,25,Mostly Cloudy,0.66
23/05/2021,Kon Tum,33,25,Mostly Cloudy,0.73
24/05/2021,Kon Tum,31,25,Mostly Cloudy,0.73
25/05/2021,Kon Tum,33,25,Mostly Cloudy,1.47
26/05/2021,Kon Tum,32,24,Mostly Cloudy,3.17
27/05/2021,Kon Tum,32,25,Mostly Cloudy,3.25
28/05/2021,Kon Tum,33,25,Mostly Cloudy,3.32
29/05/2021,Kon Tum,33,25,Mostly Cloudy,3.32
30/05/2021,Kon Tum,35,25,Mostly Cloudy,3.32
31/05/2021,Kon Tum,36,26,Mostly Cloudy,3.32
01/04/2021,Kon Tum,36,25,Partly Cloudy,1.16
02/04/2021,Kon Tum,34,25,Partly Cloudy,1.19
03/04/2021,Kon Tum,37,25,Partly Cloudy,1.19
04/04/2021,Kon Tum,38,24,Partly Cloudy,1.19
05/04/2021,Kon Tum,37,23,Partly Cloudy,1.19
06/04/2021,Kon Tum,38,22,Partly Cloudy,1.19
07/04/2021,Kon Tum,37,23,Partly Cloudy,1.19
08/04/2021,Kon Tum,35,24,Partly Cloudy,1.19
09/04/2021,Kon Tum,35,23,Partly Cloudy,1.19
10/04/2021,Kon Tum,37,23,Partly Cloudy,1.19
11/04/2021,Kon Tum,38,24,Partly Cloudy,1.19
12/04/2021,Kon Tum,38,24,Partly Cloudy,1.21
13/04/2021,Kon Tum,36,25,Partly Cloudy,1.21
14/04/2021,Kon Tum,34,25,Partly Cloudy,1.21
15/04/2021,Kon Tum,37,25,Partly Cloudy,1.21
16/04/2021,Kon Tum,33,25,Partly Cloudy,1.21
17/04/2021,Kon Tum,35,23,Partly Cloudy,1.21
18/04/2021,Kon Tum,36,24,Partly Cloudy,1.21
19/04/2021,Kon Tum,35,24,Partly Cloudy,1.24
20/04/2021,Kon Tum,36,24,Partly Cloudy,1.49
21/04/2021,Kon Tum,35,25,Partly Cloudy,1.49
22/04/2021,Kon Tum,34,25,Partly Cloudy,1.62
23/04/2021,Kon Tum,34,25,Partly Cloudy,1.62
24/04/2021,Kon Tum,35,25,Partly Cloudy,2.13
25/04/2021,Kon Tum,36,25,Partly Cloudy,2.13
26/04/2021,Kon Tum,35,25,Partly Cloudy,2.31
27/04/2021,Kon Tum,33,25,Partly Cloudy,2.38
28/04/2021,Kon Tum,34,24,Partly Cloudy,2.38
29/04/2021,Kon Tum,34,24,Partly Cloudy,2.38
30/04/2021,Kon Tum,36,24,Partly Cloudy,2.41
01/03/2021,Kon Tum,36,23,Partly Cloudy,0.43
02/03/2021,Kon Tum,36,24,Partly Cloudy,0.43
03/03/2021,Kon Tum,36,23,Partly Cloudy,0.43
04/03/2021,Kon Tum,37,22,Partly Cloudy,0.43
05/03/2021,Kon Tum,37,22,Partly Cloudy,0.43
06/03/2021,Kon Tum,37,22,Partly Cloudy,0.43
07/03/2021,Kon Tum,38,23,Partly Cloudy,0.43
08/03/2021,Kon Tum,35,22,Partly Cloudy,0.43
09/03/2021,Kon Tum,36,22,Partly Cloudy,0.43
10/03/2021,Kon Tum,37,22,Partly Cloudy,0.43
11/03/2021,Kon Tum,37,21,Partly Cloudy,0.43
12/03/2021,Kon Tum,37,21,Partly Cloudy,0.43
13/03/2021,Kon Tum,37,21,Partly Cloudy,0.43
14/03/2021,Kon Tum,37,20,Partly Cloudy,0.43
15/03/2021,Kon Tum,36,21,Partly Cloudy,0.43
16/03/2021,Kon Tum,36,23,Partly Cloudy,0.43
17/03/2021,Kon Tum,37,23,Partly Cloudy,0.43
18/03/2021,Kon Tum,38,23,Partly Cloudy,0.43
19/03/2021,Kon Tum,38,24,Partly Cloudy,0.43
20/03/2021,Kon Tum,37,25,Partly Cloudy,0.43
21/03/2021,Kon Tum,36,25,Partly Cloudy,0.48
22/03/2021,Kon Tum,34,24,Partly Cloudy,0.48
23/03/2021,Kon Tum,35,22,Partly Cloudy,0.48
24/03/2021,Kon Tum,37,21,Partly Cloudy,0.48
25/03/2021,Kon Tum,37,22,Partly Cloudy,0.48
26/03/2021,Kon Tum,38,23,Partly Cloudy,0.48
27/03/2021,Kon Tum,38,24,Partly Cloudy,0.48
28/03/2021,Kon Tum,37,26,Partly Cloudy,0.48
29/03/2021,Kon Tum,37,25,Partly Cloudy,0.48
30/03/2021,Kon Tum,37,25,Partly Cloudy,0.48
31/03/2021,Kon Tum,37,25,Partly Cloudy,0.48
01/02/2021,Kon Tum,33,18,Clear,0.0
02/02/2021,Kon Tum,33,17,Clear,0.0
03/02/2021,Kon Tum,33,17,Clear,0.0
