,article_link,headline,posted_at,is_sarcastic
6298,https://babylonbee.com/news/rick-warren-unveils-saddleback-theme-park,Rick Warren Unveils Saddleback Theme Park,"February 8th, 2017",1
6299,https://babylonbee.com/news/amazing-lay-copies-shack-end-end-around-equator-still-heresy,"Amazing: If You Lay All 20 Million Copies Of 'The Shack' End-To-End Around The Equator, It's Still Heresy","February 8th, 2017",1
6300,https://babylonbee.com/news/calvinist-hymnal-released,Calvinist Hymnal Released,"February 7th, 2017",1
6301,https://babylonbee.com/news/worship-guitarist-now-owns-guitars-guitar-center,Worship Guitarist Now Owns More Guitars Than Guitar Center,"February 7th, 2017",1
6302,https://babylonbee.com/news/moral-relativist-slams-murder-highly-undesirable,Moral Relativist Slams Murder As 'Highly Undesirable',"February 6th, 2017",1
6303,https://babylonbee.com/news/ken-ham-star-night-creation-museum,Ken Ham To Star In 'Night At The Creation Museum',"February 6th, 2017",1
6304,https://babylonbee.com/news/christian-loudly-proclaims-little-cares-super-bowl,Local Christian Loudly Proclaims How Little He Cares About Super Bowl,"February 4th, 2017",1
6305,https://babylonbee.com/news/two-fetuses-hijack-body-feminist-icon-beyonce,Two Fetuses Hijack Body Of Feminist Icon Beyoncé,"February 3rd, 2017",1
6306,https://babylonbee.com/news/scientists-still-unable-to-locate-mankinds-innate-goodness,Scientists Still Unable To Locate Mankind's Innate Goodness,"February 3rd, 2017",1
6307,https://babylonbee.com/news/church-surveys-community-discover-doctrines-abandon-get-door,Church Surveys Community To Discover Which Doctrines It Should Abandon To Get Them In The Door,"February 3rd, 2017",1
6308,https://babylonbee.com/news/paul-washer-preach-super-bowl-halftime-show,Paul Washer To Preach At Super Bowl Halftime Show,"February 3rd, 2017",1
6309,https://babylonbee.com/news/tips-spicing-testimony,Tips For Spicing Up Your Testimony,"February 2nd, 2017",1
6310,https://babylonbee.com/news/powerful-protester-writes-tolerance-face-man-just-beat-unconscious,Powerful: Protester Writes 'Tolerance' On Face Of Man He Just Beat Unconscious,"February 2nd, 2017",1
6311,https://babylonbee.com/news/joel-osteen-sees-shadow-predicts-another-year-taking-bible-context,"Joel Osteen Sees Own Shadow, Predicts Another Year Of Taking Bible Out Of Context","February 2nd, 2017",1
6312,https://babylonbee.com/news/trump-accidentally-deports-statue-liberty,Trump Deports Statue Of Liberty,"February 2nd, 2017",1
6313,https://babylonbee.com/news/visa-offers-new-dave-ramsey-credit-card-credit-limit-zero,Visa Offers New Dave Ramsey Credit Card With Credit Limit Of Zero,"February 1st, 2017",1
6314,https://babylonbee.com/news/activision-reveals-first-footage-call-duty-spiritual-warfare,Activision Reveals First Footage Of 'Call Of Duty: Spiritual Warfare',"February 1st, 2017",1
6315,https://babylonbee.com/news/local-man-generously-donates-positive-thoughts-need,Man Generously Donates Positive Thoughts To Those In Need,"January 31st, 2017",1
6316,https://babylonbee.com/news/man-boldly-engages-mormons-door-pretending-not-home,Local Man Boldly Engages Mormons At Door By Pretending Not To Be Home,"January 31st, 2017",1
6317,https://babylonbee.com/news/nations-reserves-chill-dangerously-low,Nation's Reserves Of Chill Dangerously Low,"January 30th, 2017",1
6318,https://babylonbee.com/news/rescue-workers-extract-new-baptist-parents-avalanche-casseroles,Rescue Workers Extract New Baptist Parents From Avalanche Of Casseroles,"January 30th, 2017",1
6319,https://babylonbee.com/news/man-unsure-hes-persecuted-hes-christian-hes-massive-jerk,Man Unsure If He's Persecuted Because He's A Christian Or Because He's A Massive Jerk,"January 30th, 2017",1
6320,https://babylonbee.com/news/doctors-discover-strange-baby-shaped-organ-womans-womb,"Doctors Discover Strange, Baby-Shaped Organ In Woman's Womb","January 27th, 2017",1
6321,https://babylonbee.com/news/man-visiting-church-website-really-looking-forward-upcoming-2009-picnic,Man Visiting Church Website Really Looking Forward To Upcoming 2009 Picnic,"January 27th, 2017",1
6322,https://babylonbee.com/news/top-5-hilarious-christian-comedies-time,Top 5 Most Hilarious Christian Comedies Of All Time,"January 26th, 2017",1
6323,https://babylonbee.com/news/xenophobic-christian-triggered-great-multitude-revelation-7,Xenophobe Triggered By Great Multitude In Revelation 7,"January 26th, 2017",1
6324,https://babylonbee.com/news/confused-man-unable-find-mention-david-goliath-narrative,Confused Man Unable To Find Any Mention Of Himself In David And Goliath Narrative,"January 26th, 2017",1
6325,https://babylonbee.com/news/pastor-caught-scandal-issues-heartfelt-apology-not-hiding-better,Pastor Caught In Scandal Issues Heartfelt Apology For Not Hiding It Better,"January 25th, 2017",1
6326,https://babylonbee.com/news/confirmed-facebook-likes-redeemable-treasures-heaven,Confirmed: Facebook 'Likes' Redeemable For Treasures In Heaven,"January 25th, 2017",1
6327,https://babylonbee.com/news/presbyterian-man-asks-apple-genius-remove-praise-hands-emoji-iphone,Presbyterian Man Asks Apple Genius To Remove 'Praise Hands' Emoji From His IPhone,"January 25th, 2017",1
6328,https://babylonbee.com/news/pop-singer-surprised-learn-music-considered-christian,Pop Singer Surprised To Learn Her Music Considered Christian,"January 25th, 2017",1
6329,https://babylonbee.com/news/researcher-discovers-bad-charles-spurgeon-sermon-existence,Researcher Discovers Only Bad Charles Spurgeon Sermon In Existence,"January 24th, 2017",1
6330,https://babylonbee.com/news/chris-tomlin-finally-wears-computers-copy-paste-shortcut-keys,"Chris Tomlin Finally Wears Out His Computer's Copy, Paste Shortcut Keys","January 24th, 2017",1
6331,https://babylonbee.com/news/thomas-nelson-announces-purpose-driven-jesus-calling-adult-coloring-book-featuring-tim-tebow-joel-osteen,Thomas Nelson Announces 'The Purpose Driven Jesus Calling Adult Coloring Book Featuring Tim Tebow' By Joel Osteen,"January 24th, 2017",1
6332,https://babylonbee.com/news/unite-not-divide-sign-partially-obscured-donald-trump-nazi-sign,'Unite Not Divide' Sign Partially Obscured By 'Donald Trump Is A Nazi' Sign,"January 23rd, 2017",1
6333,https://babylonbee.com/news/7-effective-strategies-fighting-sin,7 Effective Strategies For Fighting Sin,"January 23rd, 2017",1
6334,https://babylonbee.com/news/unemployed-church-organist-playing-street-corner-tips,Unemployed Church Organist Playing On Street Corner For Tips,"January 23rd, 2017",1
6335,https://babylonbee.com/news/march-defends-womens-right-choose-conformity-one-political-viewpoint,March Defends Women’s Right To Choose Conformity With Only One Political Viewpoint,"January 21st, 2017",1
6336,https://babylonbee.com/news/survey-100-people-marching-washington-not-aborted,Survey: 100% Of People Participating In Women's March Were Not Aborted,"January 21st, 2017",1
6337,https://babylonbee.com/news/americans-scramble-blame-obama-everything-still-can,Americans Scramble To Blame Obama For Everything While They Still Can,"January 20th, 2017",1
6338,https://babylonbee.com/news/paula-white-shatters-glass-ceiling-becoming-first-female-false-teacher-pray-presidential-inauguration,Paula White Shatters Glass Ceiling By Becoming First Female False Teacher To Pray At Presidential Inauguration,"January 20th, 2017",1
6339,https://babylonbee.com/news/paul-tripp-finds-lost-book-manuscript-mustache,Paul Tripp Finds Lost Book Manuscript In Mustache,"January 20th, 2017",1
6340,https://babylonbee.com/news/enraged-j-d-greear-crashes-altar-call-drives-congregants-whip,"Enraged J.D. Greear Crashes Altar Call, Drives Congregants Out With Whip","January 19th, 2017",1
6341,https://babylonbee.com/news/religion-parasite-says-guy-living-moms-basement,"'Religion Is A Parasite,' Says Guy Living In Mom's Basement","January 19th, 2017",1
6342,https://babylonbee.com/news/man-begins-reading-radical-looks-discover-possessions-given-poor,"Man Begins Reading 'Radical,' Looks Up To Discover All His Possessions Given To The Poor","January 19th, 2017",1
6343,https://babylonbee.com/news/local-church-now-allows-congregants-reserve-seats-online,Local Church Now Allows Congregants To Reserve Seats Online,"January 18th, 2017",1
6344,https://babylonbee.com/news/president-obama-pardons-nicolas-cage-left-behind-remake,President Obama Pardons Nicolas Cage For 'Left Behind' Remake,"January 18th, 2017",1
6345,https://babylonbee.com/news/holy-spirit-empowers-man-make-christian-movie,Holy Spirit Empowers Man To Make It Through Christian Movie,"January 17th, 2017",1
6346,https://babylonbee.com/news/satan-claims-responsibility-kale,Satan Claims Responsibility For Kale,"January 17th, 2017",1
6347,https://babylonbee.com/news/progressive-pastor-spends-entire-sermon-apologizing-bible-says,Progressive Pastor Spends Entire Sermon Apologizing For What Bible Says,"January 17th, 2017",1
6348,https://babylonbee.com/news/worship-band-nails-free-bird-communion,Worship Band Nails 'Free Bird' During Communion,"January 17th, 2017",1
6349,https://babylonbee.com/news/calvin-klein-bottles-fragrance-church-basement,Calvin Klein Bottles Fragrance Of Church Basement,"January 17th, 2017",1
6350,https://babylonbee.com/news/local-man-redeeming-time-arguing-facebook-day,Local Man Redeeming The Time By Arguing On Facebook All Day,"January 16th, 2017",1
6351,https://babylonbee.com/news/kjv-pastor-engages-intensive-word-study-original-english,KJV-Only Pastor Engages In Intensive Word Study In Original English,"January 16th, 2017",1
6352,https://babylonbee.com/news/define-relationship-talk-leaves-girl-confused,Define-The-Relationship Talk Leaves Girl More Confused Than Before,"January 13th, 2017",1
6353,https://babylonbee.com/news/demon-appears-church-stage-drum-set-introduced,Demon Appears On Church Stage As Drum Set Introduced,"January 13th, 2017",1
6354,https://babylonbee.com/news/get-along-christians-denominations,How To Get Along With Christians From Other Denominations,"January 13th, 2017",1
6355,https://babylonbee.com/news/narrow-minded-doctor-stripped-medical-license-prescribing-dying-patient-cure,'Narrow-Minded' Doctor Stripped Of Medical License For Prescribing Dying Patient Only What Would Cure Him,"January 12th, 2017",1
6356,https://babylonbee.com/news/onlookers-watch-horror-pastor-tragically-botches-handshake,Onlookers Watch In Horror As Pastor Tragically Botches Handshake,"January 12th, 2017",1
6357,https://babylonbee.com/news/woman-dies-awkward-feeling-sharing-faith,Woman Dies Of Awkward Feeling While Sharing Her Faith,"January 12th, 2017",1
6358,https://babylonbee.com/news/local-man-fervently-prays-someone-else-will-witness-neighbors,Local Man Fervently Prays That Someone Else Will Witness To His Neighbors,"January 11th, 2017",1
6359,https://babylonbee.com/news/john-piper-celebrates-birthday-wasting-full-minute-life-playing-video-game,John Piper Celebrates Birthday By Wasting Full Minute Of Life Playing Video Game,"January 11th, 2017",1
6360,https://babylonbee.com/news/confirmed-earliest-manuscripts-jeremiah-just-chapter-29-verse-11,Confirmed: Earliest Manuscripts Of Jeremiah Just Had Chapter 29 Verse 11,"January 11th, 2017",1
6361,https://babylonbee.com/news/museum-bible-display-original-golden-tablets-containing-jesus-freak-lyrics,Museum Of The Bible To Display Original Golden Tablets Containing 'Jesus Freak' Lyrics,"January 10th, 2017",1
6362,https://babylonbee.com/news/600-foot-tall-andy-stanley-rampages-downtown-atlanta-crushing-every-small-church-path,600-Foot-Tall Andy Stanley Rampages Through Downtown Atlanta Crushing Every Small Church In His Path,"January 10th, 2017",1
6363,https://babylonbee.com/news/fellowship-secret-code-church-groups-weekly-settlers-catan-meetups,'Fellowship' Secret Code For Church Group's Weekly Settlers Of Catan Meetups,"January 10th, 2017",1
6364,https://babylonbee.com/news/progressive-christian-refreshes-bible-app-see-god-updated-stance-homosexuality,Progressive Christian Refreshes Bible App To See If God Has Updated His Stance On Homosexuality,"January 9th, 2017",1
6365,https://babylonbee.com/news/man-shocked-learn-black-letters-bible-just-inspired-red,Man Shocked To Learn Black Letters In Bible Just As Inspired As Red,"January 9th, 2017",1
6366,https://babylonbee.com/news/beards-may-grant-owner-supernatural-abilities-study-finds,"Beards May Grant Owner Supernatural Abilities, Study Finds","January 9th, 2017",1
6367,https://babylonbee.com/news/precious-moments-releases-limited-edition-figurines-depicting-violent-conquest-canaan,Precious Moments Releases Limited-Edition Figurines Depicting Violent Conquest Of Canaan,"January 7th, 2017",1
6368,https://babylonbee.com/news/man-declared-victory-freight-train-hurtling-toward-youll-never-guess-happened-next,This Man Declared Victory Over A Freight Train Hurtling Toward Him. You'll Never Guess What Happened Next.,"January 6th, 2017",1
6369,https://babylonbee.com/news/7-awesome-church-name-ideas,7 Awesome Church Name Ideas,"January 5th, 2017",1
6370,https://babylonbee.com/news/presbyterian-church-america-launches-new-line-frozen-dinners,Presbyterian Church In America Launches New Line Of Frozen Dinners,"January 5th, 2017",1
6371,https://babylonbee.com/news/woman-unsure-needs-jesus-preacher-spends-30-minutes-telling-amazing,Woman Unsure Why She Needs Jesus After Preacher Spends 30 Minutes Telling Her How Amazing She Is,"January 5th, 2017",1
6372,https://babylonbee.com/news/church-service-canceled-guitar-cable-identifies-female,Church Service Canceled After Guitar Cable Identifies As Female,"January 5th, 2017",1
6373,https://babylonbee.com/news/top-5-reasons-christians-give-less-fortunate,Top 5 Reasons Why Christians Should Give To The Less Fortunate,"January 4th, 2017",1
6374,https://babylonbee.com/news/local-calvinist-suspicious-sermon-mentioning-gods-love,Local Calvinist Suspicious Of Any Sermon Mentioning God's Love,"January 4th, 2017",1
6375,https://babylonbee.com/news/zondervan-discontinue-printing-bibles-favor-amish-romance-novels,Zondervan To Discontinue Printing Bibles In Favor Of Amish Romance Novels,"January 4th, 2017",1
6376,https://babylonbee.com/news/culture-truth-relative-suddenly-concerned-fake-news,Culture In Which All Truth Is Relative Suddenly Concerned About Fake News,"January 3rd, 2017",1
6377,https://babylonbee.com/news/mans-walk-jesus-middle-38-year-long-detour,Man's Walk With Jesus In Middle Of 38-Year-Long Detour,"January 3rd, 2017",1
6378,https://babylonbee.com/news/visitor-silently-judges-church-bulletins-rampant-grammatical-errors,Visitor Silently Judges Church Bulletin's Rampant Grammatical Errors,"January 3rd, 2017",1
6379,https://babylonbee.com/news/ford-introduces-40-passenger-van-homeschooler,Ford Introduces 40-Passenger Van: 'The Homeschooler',"January 2nd, 2017",1
6380,https://babylonbee.com/news/local-mans-bible-excited-read-whole-first-week-january,Local Man's Bible Excited To Be Read For Whole First Week Of January Again,"January 2nd, 2017",1
6381,https://babylonbee.com/news/oh-made-resolutions-thats-cute,"Op-Ed: Oh, You Made Resolutions? That's Cute.","January 2nd, 2017",1
6382,https://babylonbee.com/news/supreme-court-oks-death-penalty-commenting-articles-without-reading,Supreme Court OKs Death Penalty For Commenting On Articles Without Reading Them,"December 30th, 2016",1
6383,https://babylonbee.com/news/beardless-calvinist-outed-arminian-spy,Beardless 'Calvinist' Outed As Arminian Spy,"December 30th, 2016",1
6384,https://babylonbee.com/news/matt-chandler-asks-drive-thru-employee-42-times-shes-tracking,Matt Chandler Asks Drive-Thru Employee 42 Times If She's Tracking With Him,"December 30th, 2016",1
6385,https://babylonbee.com/news/donald-trump-proposes-harnessing-liberal-tears-provide-clean-energy,Donald Trump Proposes Harnessing Liberal Tears To Provide Clean Energy,"December 29th, 2016",1
6386,https://babylonbee.com/news/dejected-john-piper-unable-find-hyphen-scrabble-tile,Dejected John Piper Unable To Find Hyphen Scrabble Tile,"December 29th, 2016",1
6387,https://babylonbee.com/news/war-christmas-combatants-agree-uneasy-truce-next-november,War On Christmas Combatants Agree To Uneasy Truce Until Next November,"December 29th, 2016",1
6388,https://babylonbee.com/news/rich-young-ruler-finds-home-lakewood-church,Rich Young Ruler Finds Home At Lakewood Church,"December 29th, 2016",1
6389,https://babylonbee.com/news/8-practical-ways-grow-church,8 Practical Ways To Grow Your Church,"December 28th, 2016",1
6390,https://babylonbee.com/news/family-minivan-breaks-world-land-speed-record-attempt-get-church-time,Family In Minivan Breaks World Land Speed Record In Attempt To Get To Church On Time,"December 28th, 2016",1
6391,https://babylonbee.com/news/puzzled-kenneth-copeland-discovers-ministry-non-profit,Puzzled Kenneth Copeland Discovers His Ministry Is Non-Profit,"December 27th, 2016",1
6392,https://babylonbee.com/news/man-dies-old-age-church-parking-lot-waiting-60-years-wife-finish-socializing,Man Dies Of Old Age In Church Parking Lot After Waiting 60 Years For Wife To Finish Socializing,"December 27th, 2016",1
6393,https://babylonbee.com/news/bethel-church-janitor-getting-real-sick-gold-dust,Bethel Church Janitor Getting Real Sick Of All This Gold Dust,"December 27th, 2016",1
6394,https://babylonbee.com/news/preacher-revolutionizes-evangelical-thought-jesus-greatest-gift-christmas-sermon,Preacher Revolutionizes Evangelical Thought With 'Jesus Is The Greatest Gift Of All' Christmas Sermon,"December 26th, 2016",1
6395,https://babylonbee.com/news/joyful-pro-choice-mother-throws-fetus-shower,Joyful Pro-Choice Mother Throws Fetus Shower,"December 23rd, 2016",1
6396,https://babylonbee.com/news/inspired-tiny-house-episode-benny-hinn-purchases-15000-square-foot-italian-villa,"Inspired By 'Tiny House' Episode, Benny Hinn Purchases 15,000-Square-Foot Italian Villa","December 23rd, 2016",1
6397,https://babylonbee.com/news/family-looks-forward-catching-fellow-church-members-havent-seen-since-easter,Family Looks Forward To Catching Up With Fellow Church Members They Haven't Seen Since Easter,"December 23rd, 2016",1
6398,https://babylonbee.com/news/worship-leader-reads-music-arrested-suspicion-witchcraft,Worship Leader Who Reads Music Arrested On Suspicion Of Witchcraft,"December 22nd, 2016",1
6399,https://babylonbee.com/news/crude-miracle-healing-oil-falls-5000barrel,Crude Miracle Healing Oil Falls Below $5000/Barrel,"December 22nd, 2016",1
6400,https://babylonbee.com/news/local-atheist-demands-evidence-god-besides-entire-universe,"Local Atheist Demands Evidence For God, Besides Entire Universe","December 21st, 2016",1
6401,https://babylonbee.com/news/fda-approves-just-faith-treatment-clinical-depression-christians,FDA Approves 'Just Have More Faith' Treatment For Clinical Depression In Christians,"December 21st, 2016",1
6402,https://babylonbee.com/news/liberty-university-installs-metal-detectors-throughout-campus-ensure-students-armed,Liberty University Installs Metal Detectors Throughout Campus To Ensure All Students Are Armed,"December 21st, 2016",1
6403,https://babylonbee.com/news/5-signs-find-new-church,5 Signs You Should Find A New Church,"December 21st, 2016",1
6404,https://babylonbee.com/news/crap-lady-church-talking-scentsy,"Crap, Lady At Church Talking To You About Scentsy","December 21st, 2016",1
6405,https://babylonbee.com/news/refusing-listen-dogmatic-gps-rob-bell-drives-around-los-angeles-aimlessly-five-days,"Refusing To Listen To 'Dogmatic' GPS, Rob Bell Drives Around Los Angeles Aimlessly For Five Days","December 20th, 2016",1
6406,https://babylonbee.com/news/church-honors-birth-jesus-canceling-worship-service,Church Honors Birth Of Jesus By Canceling Worship Service,"December 20th, 2016",1
6407,https://babylonbee.com/news/jesus-disciples-british-accents-scholar-claims,"Jesus, Disciples Had British Accents, Scholar Claims","December 20th, 2016",1
6408,https://babylonbee.com/news/local-snowflake-resents-compared-fragile-college-students,Local Snowflake Resents Being Compared To Fragile College Students,"December 20th, 2016",1
6409,https://babylonbee.com/news/columbia-university-distributes-microaggression-whistles-student-body,Columbia University Distributes Microaggression Whistles To Student Body,"December 19th, 2016",1
6410,https://babylonbee.com/news/local-man-fears-6-66-receipt-subway-may-kick-off-apocalypse,Local Man Fears $6.66 Receipt From Subway May Kick Off Apocalypse,"December 19th, 2016",1
6411,https://babylonbee.com/news/scissors-raptured-christmas-gift-wrapping,Scissors Raptured During Christmas Gift Wrapping,"December 16th, 2016",1
6412,https://babylonbee.com/news/worship-leaders-ripped-jeans-show-significantly-higher-levels-authenticity-study-finds,"Worship Leaders With Ripped Jeans Show Significantly Higher Levels Of Authenticity, Study Finds","December 16th, 2016",1
6413,https://babylonbee.com/news/visionary-pastor-fails-eye-exam,Visionary Pastor Fails Eye Exam,"December 16th, 2016",1
6414,https://babylonbee.com/news/russian-hackers-may-interfered-vote-church-potluck-local-man-suspects,"Russian Hackers May Have Interfered With Vote On Church Potluck, Local Man Suspects","December 16th, 2016",1
6415,https://babylonbee.com/news/local-man-relieved-spiritual-gift-test-comes-back-negative-giving,Local Man Relieved After Spiritual Gift Test Comes Back Negative For 'Giving',"December 15th, 2016",1
6416,https://babylonbee.com/news/another-church-nursery-fails-mothers-modest-750-point-inspection,Another Church Nursery Fails Mother's Modest 750-Point Inspection,"December 15th, 2016",1
6417,https://babylonbee.com/news/amy-grant-releases-200th-christmas-album,Amy Grant Releases 200th Christmas Album,"December 15th, 2016",1
6418,https://babylonbee.com/news/youth-pastor-prepares-message-jesus-real-rogue-one,Youth Pastor Prepares Message: 'Jesus Is The Real Rogue One',"December 14th, 2016",1
6419,https://babylonbee.com/news/man-pulled-driving-oncoming-traffic-assures-officers-just-living-truth,Man Pulled Over For Driving Into Oncoming Traffic Assures Officers He Is Just Living His Own Truth,"December 14th, 2016",1
6420,https://babylonbee.com/news/local-family-inadvertently-prints-imprecatory-psalm-christmas-cards,Local Family Inadvertently Prints Imprecatory Psalm On Christmas Cards,"December 13th, 2016",1
6421,https://babylonbee.com/news/arminian-feeling-pretty-saved-today,Arminian Feeling Pretty Saved Today,"December 13th, 2016",1
6422,https://babylonbee.com/news/wayward-church-member-sentenced-72-continuous-hours-christian-movies,Wayward Church Member Sentenced To 72 Continuous Hours Of Christian Movies,"December 13th, 2016",1
6423,https://babylonbee.com/news/gaping-maw-earth-swallows-westboro-baptist-church-whole,Gaping Maw In Earth Swallows Westboro Baptist Church Whole,"December 12th, 2016",1
6424,https://babylonbee.com/news/researchers-discover-cure-man-bun,Researchers Discover Cure For Man Bun,"December 12th, 2016",1
6425,https://babylonbee.com/news/man-tells-grandson-good-ol-days-hymns-not-bridges,Local Man Tells Grandson About Good Ol' Days When Hymns Did Not Have Bridges,"December 12th, 2016",1
6426,https://babylonbee.com/news/pastor-labors-weekend-church-blog-post-approximately-four-people-will-end-reading,Pastor Labors All Weekend On Church Blog Post Approximately Four People Will End Up Reading,"December 12th, 2016",1
6427,https://babylonbee.com/news/new-joel-osteen-study-bible-contains-30000-notes-just-say-believe,"New Joel Osteen Study Bible Contains 30,000 Notes That Just Say 'Believe In Yourself'","December 9th, 2016",1
6428,https://babylonbee.com/news/southern-baptist-convention-purchases-chick-fil-5-5-billion,Southern Baptist Convention Purchases Chick-Fil-A For $5.5 Billion,"December 9th, 2016",1
6429,https://babylonbee.com/news/god-good-powerful-allow-star-wars-prequels,"If God Is Both All-Good And All-Powerful, Why Did He Allow The Star Wars Prequels?","December 9th, 2016",1
6430,https://babylonbee.com/news/sweating-john-macarthur-awakens-nightmare-hes-unsure-something,Sweating John MacArthur Awakens From Nightmare In Which He's Unsure About Something,"December 8th, 2016",1
6431,https://babylonbee.com/news/amazing-incredibly-vague-prophecy-came-true,Amazing: This Incredibly Vague Prophecy Came True,"December 8th, 2016",1
6432,https://babylonbee.com/news/lifeway-introduces-new-line-short-term-missionary-selfie-sticks,LifeWay Introduces New Line Of Short-Term Missionary Selfie Sticks,"December 8th, 2016",1
6433,https://babylonbee.com/news/local-calvinist-completes-three-day-fast-craft-beer,Local Calvinist Completes Three-Day Fast From Craft Beer,"December 7th, 2016",1
6434,https://babylonbee.com/news/seven-year-old-quits-christmas-pageant-cast-sheep,Seven-Year-Old Quits Christmas Pageant After Being Cast As Sheep Again,"December 7th, 2016",1
6435,https://babylonbee.com/news/complementarian-church-now-allowing-women-give-announcements-non-authoritative-manner,Complementarian Church Now Allowing Women To Give Announcements In Non-Authoritative Manner Only,"December 6th, 2016",1
6436,https://babylonbee.com/news/worship-guitarists-hand-melts-off-mighty-save-intro,Worship Guitarist's Hand Melts Off During 'Mighty To Save' Intro,"December 6th, 2016",1
6437,https://babylonbee.com/news/fcc-mandates-heresy-warning-tbn-broadcast,FCC Mandates Heresy Warning Before Each TBN Broadcast,"December 5th, 2016",1
6438,https://babylonbee.com/news/report-everyone-sits-behind-church-thinks-not-tithe-give-online,Report: Everyone Who Sits Behind You At Church Thinks You Do Not Tithe Because You Give Online,"December 5th, 2016",1
6439,https://babylonbee.com/news/local-elf-shelf-repents-pharisaic-legalism,Local Elf On The Shelf Repents Of Pharisaic Legalism,"December 5th, 2016",1
6440,https://babylonbee.com/news/former-child-star-junior-asparagus-arrested-drug-charges,Former Child Star Junior Asparagus Arrested On Drug Charges,"December 2nd, 2016",1
6441,https://babylonbee.com/news/thorn-pauls-flesh-revealed-whams-last-christmas,Thorn In Paul’s Flesh Revealed To Be Wham!’s ‘Last Christmas’,"December 2nd, 2016",1
6442,https://babylonbee.com/news/worship-band-fixes-old-hymn-adding-guitar-solo-van-halens-eruption,Worship Band Fixes Old Hymn By Adding Guitar Solo From Van Halen's 'Eruption',"December 1st, 2016",1
6443,https://babylonbee.com/news/nation-shocked-horrified-christians-hold-christian-position,"Nation Shocked, Horrified As Christians Hold Christian Position","December 1st, 2016",1
6444,https://babylonbee.com/news/steven-furtick-gets-steven-furtick-tattoo,Steven Furtick Gets Steven Furtick Tattoo,"December 1st, 2016",1
6445,https://babylonbee.com/news/eighth-grader-attends-church-seek-personal-relationship-cute-girl,Eighth Grader Attends Church To Seek Personal Relationship With Cute Girl,"November 30th, 2016",1
6446,https://babylonbee.com/news/bible-study-participants-endure-painful-17-second-silence-opening-prayer-time,Bible Study Participants Endure Painful 17-Second Silence During Opening Prayer Time,"November 30th, 2016",1
6447,https://babylonbee.com/news/tragic-man-switchfoots-dare-move-stuck-head-13-years,Tragic: This Man Has Had Switchfoot's 'Dare You To Move' Stuck In His Head For 13 Years,"November 29th, 2016",1
6448,https://babylonbee.com/news/us-christians-brace-brutal-onslaught-happy-holidays-attacks,U.S. Christians Brace For Brutal Onslaught Of 'Happy Holidays' Attacks,"November 29th, 2016",1
6449,https://babylonbee.com/news/david-crowder-rents-ad-space-beard,David Crowder Rents Out Ad Space On Beard,"November 29th, 2016",1
6450,https://babylonbee.com/news/local-man-enjoys-deep-sabbath-rest-third-pew,Local Man Enjoys Deep Sabbath Rest In Third Pew,"November 28th, 2016",1
6451,https://babylonbee.com/news/touch-christmas-decorations-church-will-cut,Opinion: Touch Any Of The Christmas Decorations In This Church And I Will Cut You,"November 28th, 2016",1
6452,https://babylonbee.com/news/scholars-discover-translation-error-root-evil-actually-gluten,Scholars Discover Translation Error: Root Of All Evil Actually Gluten,"November 28th, 2016",1
6453,https://babylonbee.com/news/prophetic-vision-church-includes-huge-salary-pastor,Prophetic Vision For Church Includes Huge Salary For Pastor,"November 23rd, 2016",1
6454,https://babylonbee.com/news/man-gets-lost-way-aisle-receive-christ-due-fog-machine,Man Gets Lost On Way Down Aisle To Receive Christ Due To Fog Machine,"November 22nd, 2016",1
6455,https://babylonbee.com/news/facebook-can-now-translate-your-friends-intentionally-vague-status-updates,Facebook Can Now Translate Your Friends' Intentionally Vague Status Updates,"November 22nd, 2016",1
6456,https://babylonbee.com/news/worship-leader-invokes-philippians-413-fit-skinny-jeans,Worship Leader Invokes Philippians 4:13 To Fit Into Skinny Jeans,"November 21st, 2016",1
6457,https://babylonbee.com/news/reformed-church-unintentionally-pulls-off-perfect-mannequin-challenge,Reformed Church Unintentionally Pulls Off Perfect Mannequin Challenge,"November 18th, 2016",1
6458,https://babylonbee.com/news/local-christians-persecution-complex-sort-bummed-hillary-not-win,Local Christian's Persecution Complex Sort Of Bummed Hillary Did Not Win,"November 17th, 2016",1
6459,https://babylonbee.com/news/david-platt-cuts-off-right-hand-googling-black-friday-deals,David Platt Cuts Off Right Hand After Googling 'Black Friday Deals',"November 17th, 2016",1
6460,https://babylonbee.com/news/snoop-dogg-leads-worship-local-megachurch,Snoop Dogg Leads Worship At Local Megachurch,"November 16th, 2016",1
6461,https://babylonbee.com/news/guest-speaker-still-not-sure-microphone,Guest Speaker Still Not Sure If His Microphone Is On,"November 16th, 2016",1
6462,https://babylonbee.com/news/local-pastors-true-character-unmasked-mario-kart-tournament,Local Pastor's True Character Unmasked By Mario Kart Tournament,"November 16th, 2016",1
6463,https://babylonbee.com/news/god-apologizes-gendered-language-bible,God Apologizes For Gendered Language In Bible,"November 15th, 2016",1
6464,https://babylonbee.com/news/study-people-use-hashtag-blessed-much-likely-blessed,Study: People Who Use Hashtag '#Blessed' Much More Likely To Be Blessed,"November 15th, 2016",1
6465,https://babylonbee.com/news/7-easy-ways-share-gospel-friends,7 Easy Ways To Share The Gospel With Your Friends,"November 15th, 2016",1
6466,https://babylonbee.com/news/wide-eyed-john-hagee-learns-2016-supermoon,Wide-Eyed John Hagee Learns About 2016 Supermoon,"November 14th, 2016",1
